[Wed Nov 25 00:00:41.748260 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 230, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748276 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 231, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748288 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 232, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748299 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 233, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748310 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 234, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748323 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 235, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748335 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 236, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748346 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 237, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748357 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 238, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748368 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 239, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748379 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 240, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
[Wed Nov 25 00:00:41.748390 2015] [php5:error] [pid 32662] [client 99.50.201.134:53270] PHP Notice:  Use of undefined constant state - assumed 'state' in /home/jadrn001/public_html/proj3/validation.php on line 241, referer: http://jadran.sdsu.edu/~jadrn001/proj3/newsignup.html
